,CIK,Company_Name,Filing,Date,Hedge_FalsePositive
16396,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2004-11-09,1
16397,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2005-02-25,1
16398,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2005-11-01,1
16399,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2006-02-27,1
16400,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2006-10-31,1
16401,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2007-02-28,1
16402,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2008-02-25,1
16403,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2008-08-07,1
16404,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2008-10-29,1
16405,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2009-02-17,1
16406,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2009-08-04,1
16407,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-Q,2009-11-03,1
16408,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2010-02-26,1
16409,916076,MARTIN MARIETTA MATERIALS INC (MLM) (CIK 0000916076),10-K,2011-02-25,1
16410,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2001-05-08,1
16411,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2001-11-14,1
16412,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2003-03-31,1
16413,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2003-05-15,1
16414,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2003-08-14,1
16415,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2003-11-14,1
16416,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2004-03-15,1
16417,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2004-05-10,1
16418,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2004-08-09,1
16419,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2004-11-09,1
16420,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2005-03-16,1
16421,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2005-05-10,1
16422,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2005-08-09,1
16423,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2005-11-09,1
16424,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2006-03-16,1
16425,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2006-05-10,1
16426,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2006-08-09,1
16427,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2006-11-09,1
16428,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2007-05-10,1
16429,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2007-08-09,1
16430,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2007-11-09,1
16431,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2008-05-09,1
16432,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2008-08-11,1
16433,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2008-11-10,1
16434,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2009-05-11,1
16435,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2009-08-10,1
16436,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2009-11-09,1
16437,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2010-05-10,1
16438,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2010-08-06,1
16439,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2010-11-05,1
16440,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2011-05-10,1
16441,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2012-02-29,1
16442,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2012-05-10,1
16443,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2012-11-09,1
16444,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2012-11-09,1
16445,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2013-03-01,1
16446,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-K,2014-02-14,1
16447,911109,MOBILE MINI INC (MINI) (CIK 0000911109),10-Q,2014-10-23,1
16448,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2001-05-09,1
16449,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2002-05-01,1
16450,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2002-09-13,1
16451,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2002-12-12,1
16452,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2003-04-30,1
16453,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2003-06-16,1
16454,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2003-09-15,1
16455,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2003-12-15,1
16456,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q/A,2004-03-08,1
16457,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q/A,2004-03-08,1
16458,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2004-04-30,1
16459,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2004-06-14,1
16460,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2004-09-14,1
16461,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2004-12-14,1
16462,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2005-04-29,1
16463,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2005-06-08,1
16464,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2005-09-09,1
16465,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2005-12-13,1
16466,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2006-04-28,1
16467,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2006-05-22,1
16468,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2006-08-10,1
16469,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2006-11-13,1
16470,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2007-03-28,1
16471,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2007-05-03,1
16472,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2007-08-02,1
16473,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-Q,2007-11-14,1
16474,915909,HIRSCH INTERNATIONAL CORP (CIK 0000915909),10-K,2008-03-28,1
16475,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2010-02-05,1
16476,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2010-05-03,1
16477,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2010-08-05,1
16478,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-K,2010-11-05,1
16479,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2011-02-08,1
16480,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2011-05-10,1
16481,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-K,2011-11-15,1
16482,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2012-02-02,1
16483,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2012-05-02,1
16484,915840,BEAZER HOMES USA INC (BZH) (CIK 0000915840),10-Q,2013-01-28,1
16485,918386,QLOGIC CORP (CIK 0000918386),10-K,2002-06-17,1
16486,918386,QLOGIC CORP (CIK 0000918386),10-Q,2002-08-14,1
16487,918386,QLOGIC CORP (CIK 0000918386),10-Q,2002-11-13,1
16488,918386,QLOGIC CORP (CIK 0000918386),10-Q,2003-02-12,1
16489,230498,ROCK TENN CO (CIK 0000230498),10-K,2002-12-17,1
16490,230498,ROCK TENN CO (CIK 0000230498),10-K,2003-12-19,1
16491,230498,ROCK TENN CO (CIK 0000230498),10-Q,2004-05-14,1
16492,230498,ROCK TENN CO (CIK 0000230498),10-K,2004-12-14,1
16493,230498,Rock-Tenn CO (CIK 0000230498),10-Q,2005-05-10,1
16494,230498,Rock-Tenn CO (CIK 0000230498),10-Q,2005-08-09,1
16495,230498,Rock-Tenn CO (CIK 0000230498),10-K,2005-12-19,1
16496,230498,Rock-Tenn CO (CIK 0000230498),10-Q,2006-05-09,1
16497,230498,Rock-Tenn CO (CIK 0000230498),10-Q,2006-08-04,1
16498,230498,Rock-Tenn CO (CIK 0000230498),10-K,2006-11-22,1
16499,230498,Rock-Tenn CO (CIK 0000230498),10-K,2007-11-28,1
16500,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2012-03-06,1
16501,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2012-05-08,1
16502,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2012-08-08,1
16503,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2012-11-08,1
16504,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2013-03-11,1
16505,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2013-05-09,1
16506,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2013-08-08,1
16507,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2013-11-08,1
16508,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2014-03-10,1
16509,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2014-05-09,1
16510,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2014-08-08,1
16511,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2014-11-07,1
16512,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2015-03-02,1
16513,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2015-05-08,1
16514,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2015-08-07,1
16515,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2015-11-06,1
16516,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2016-02-26,1
16517,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2016-05-09,1
16518,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2016-08-08,1
16519,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2016-11-08,1
16520,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2017-02-27,1
16521,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2017-05-08,1
16522,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2017-08-08,1
16523,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2017-11-08,1
16524,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2018-03-12,1
16525,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2018-05-09,1
16526,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2018-08-09,1
16527,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2018-11-08,1
16528,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2019-03-14,1
16529,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2019-05-09,1
16530,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2019-08-08,1
16531,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2019-11-08,1
16532,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2020-03-13,1
16533,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2020-05-11,1
16534,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2020-08-07,1
16535,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2020-11-06,1
16536,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2021-03-01,1
16537,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2021-05-07,1
16538,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2021-08-09,1
16539,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2021-11-04,1
16540,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-K,2022-02-28,1
16541,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2022-05-09,1
16542,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2022-08-05,1
16543,882796,BIOCRYST PHARMACEUTICALS INC (BCRX) (CIK 0000882796),10-Q,2022-11-04,1
16544,917857,DOMINION HOMES INC (CIK 0000917857),10-K,2007-03-14,1
16545,917857,DOMINION HOMES INC (CIK 0000917857),10-Q,2007-05-10,1
16546,917857,DOMINION HOMES INC (CIK 0000917857),10-Q,2007-08-14,1
16547,917857,DOMINION HOMES INC (CIK 0000917857),10-Q,2007-11-09,1
16548,917857,DOMINION HOMES INC (CIK 0000917857),10-K,2008-03-07,1
16549,917857,DOMINION HOMES INC (CIK 0000917857),10-Q,2008-05-12,1
16550,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2002-03-25,1
16551,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2003-03-27,1
16552,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2004-03-12,1
16553,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2005-03-25,1
16554,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2006-03-09,1
16555,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2007-02-27,1
16556,912242,MACERICH CO (MAC) (CIK 0000912242),10-K,2013-02-22,1
16557,915912,AVALONBAY COMMUNITIES INC (AVB) (CIK 0000915912),10-K,2021-02-25,1
16558,915912,AVALONBAY COMMUNITIES INC (AVB) (CIK 0000915912),10-K,2022-02-25,1
16559,918541,NN INC (NNBR) (CIK 0000918541),10-Q,2019-05-10,1
16560,918541,NN INC (NNBR) (CIK 0000918541),10-Q,2019-08-09,1
16561,918541,NN INC (NNBR) (CIK 0000918541),10-Q,2019-11-08,1
16562,918541,NN INC (NNBR) (CIK 0000918541),10-K,2020-03-16,1
16563,900075,COPART INC (CPRT) (CIK 0000900075),10-Q,2009-03-12,1
16564,900075,COPART INC (CPRT) (CIK 0000900075),10-Q,2009-06-09,1
16565,900075,COPART INC (CPRT) (CIK 0000900075),10-K,2009-09-29,1
16566,900075,COPART INC (CPRT) (CIK 0000900075),10-Q,2009-12-09,1
16567,900075,COPART INC (CPRT) (CIK 0000900075),10-Q,2010-03-12,1
16568,900075,COPART INC (CPRT) (CIK 0000900075),10-Q,2010-06-09,1
16569,900075,COPART INC (CPRT) (CIK 0000900075),10-K,2010-09-23,1
16570,900075,COPART INC (CPRT) (CIK 0000900075),10-Q,2010-12-03,1
16571,900075,COPART INC (CPRT) (CIK 0000900075),10-K,2011-09-28,1
16572,1029506,RALCORP HOLDINGS INC /MO (CIK 0001029506),10-Q,2011-08-09,1
16573,906933,SHURGARD STORAGE CENTERS INC (CIK 0000906933),10-K,2004-05-17,1
16574,906933,SHURGARD STORAGE CENTERS INC (CIK 0000906933),10-K,2005-03-29,1
16575,906933,SHURGARD STORAGE CENTERS INC (CIK 0000906933),10-K/A,2005-10-14,1
16576,906933,SHURGARD STORAGE CENTERS INC (CIK 0000906933),10-K,2006-03-20,1
16577,899881,PROLOGIS (CIK 0000899881),10-Q,2007-11-07,1
16578,899881,PROLOGIS (CIK 0000899881),10-K,2009-03-02,1
16579,899881,PROLOGIS (CIK 0000899881),10-Q,2009-05-07,1
16580,1045609,"Prologis, Inc. (PLD) (CIK 0001045609)",10-Q,2017-10-27,1
16581,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-K,2003-03-27,1
16582,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-K,2004-03-25,1
16583,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-Q,2004-08-06,1
16584,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-Q,2004-11-15,1
16585,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-Q,2005-05-10,1
16586,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-Q,2005-08-03,1
16587,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-Q,2005-11-04,1
16588,1089503,COMMUNITY BANCORP INC (CIK 0001089503),10-Q,2006-05-10,1
16589,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2004-11-19,1
16590,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2005-02-22,1
16591,892653,SPORT HALEY INC (CIK 0000892653),10-Q/A,2005-02-25,1
16592,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2005-05-20,1
16593,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2005-11-21,1
16594,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2006-02-21,1
16595,892653,SPORT HALEY INC (CIK 0000892653),10-Q/A,2006-02-28,1
16596,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2006-05-22,1
16597,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2006-11-14,1
16598,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2007-02-12,1
16599,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2007-05-14,1
16600,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2007-11-14,1
16601,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2008-02-11,1
16602,892653,SPORT HALEY INC (CIK 0000892653),10-Q,2008-05-15,1
16603,1687229,Invitation Homes Inc. (INVH) (CIK 0001687229),10-K,2017-03-30,1
16604,881524,VIVUS INC (VVUS) (CIK 0000881524),10-K,2008-03-07,1
16605,881524,VIVUS INC (VVUS) (CIK 0000881524),10-Q,2008-05-12,1
16606,881524,VIVUS INC (VVUS) (CIK 0000881524),10-Q,2008-08-08,1
16607,881524,VIVUS INC (VVUS) (CIK 0000881524),10-Q,2008-11-06,1
16608,881524,VIVUS INC (VVUS) (CIK 0000881524),10-K,2009-03-11,1
16609,881524,VIVUS INC (VVUS) (CIK 0000881524),10-Q,2009-05-11,1
16610,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2002-05-15,1
16611,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2002-08-08,1
16612,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2002-11-14,1
16613,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2003-05-15,1
16614,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2003-08-14,1
16615,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2003-11-12,1
16616,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2004-05-14,1
16617,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2004-08-16,1
16618,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2004-11-15,1
16619,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2005-05-10,1
16620,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2005-08-09,1
16621,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2005-11-09,1
16622,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2006-05-10,1
16623,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2006-08-09,1
16624,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2006-11-09,1
16625,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2007-05-10,1
16626,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2007-08-09,1
16627,919745,POINT THERAPEUTICS INC (CIK 0000919745),10-Q,2007-11-09,1
16628,906709,INHALE THERAPEUTIC SYSTEMS INC (NKTR) (CIK 0000906709),10-Q,2000-11-14,1
16629,906709,INHALE THERAPEUTIC SYSTEMS INC (NKTR) (CIK 0000906709),10-Q,2001-08-14,1
16630,906709,INHALE THERAPEUTIC SYSTEMS INC (NKTR) (CIK 0000906709),10-Q,2001-11-13,1
16631,868512,HOLLINGER INTERNATIONAL INC (CIK 0000868512),10-K,2003-03-31,1
16632,868512,HOLLINGER INTERNATIONAL INC (CIK 0000868512),10-Q,2003-08-18,1
16633,868512,HOLLINGER INTERNATIONAL INC (CIK 0000868512),10-Q,2003-11-21,1
16634,868512,HOLLINGER INTERNATIONAL INC (CIK 0000868512),10-K,2005-01-18,1
16635,868512,HOLLINGER INTERNATIONAL INC (CIK 0000868512),10-K,2005-11-03,1
16636,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2003-05-15,1
16637,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2003-08-18,1
16638,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2003-11-14,1
16639,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2004-05-14,1
16640,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2004-08-16,1
16641,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2004-11-15,1
16642,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2005-05-23,1
16643,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-K/A,2005-05-31,1
16644,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q/A,2005-06-10,1
16645,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q/A,2005-06-10,1
16646,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2005-08-22,1
16647,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-K/A,2005-11-08,1
16648,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2005-11-25,1
16649,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q/A,2006-03-17,1
16650,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q/A,2006-03-17,1
16651,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-K,2006-04-12,1
16652,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2006-05-22,1
16653,351917,U S ENERGY SYSTEMS INC (CIK 0000351917),10-Q,2006-08-22,1
16654,913357,FINANCIAL SECURITY ASSURANCE HOLDINGS LTD (CIK 0000913357),10-K/A,2005-12-19,1
16655,913357,FINANCIAL SECURITY ASSURANCE HOLDINGS LTD (CIK 0000913357),10-K,2006-03-29,1
16656,918964,INTERNATIONAL TEXTILE GROUP INC (CIK 0000918964),10-K,2010-03-25,1
16657,918964,INTERNATIONAL TEXTILE GROUP INC (CIK 0000918964),10-Q,2010-05-13,1
16658,918964,INTERNATIONAL TEXTILE GROUP INC (CIK 0000918964),10-Q,2010-08-13,1
16659,918964,INTERNATIONAL TEXTILE GROUP INC (CIK 0000918964),10-Q,2010-11-12,1
16660,918964,INTERNATIONAL TEXTILE GROUP INC (CIK 0000918964),10-K,2011-03-31,1
16661,866374,FLEXTRONICS INTERNATIONAL LTD. (FLEX) (CIK 0000866374),10-Q,2008-02-08,1
16662,866374,FLEXTRONICS INTERNATIONAL LTD. (FLEX) (CIK 0000866374),10-K,2008-05-23,1
16663,866374,FLEXTRONICS INTERNATIONAL LTD. (FLEX) (CIK 0000866374),10-K/A,2008-06-24,1
16664,850660,THERMADYNE HOLDINGS CORP /DE (CIK 0000850660),10-K,2008-03-13,1
16665,850660,THERMADYNE HOLDINGS CORP /DE (CIK 0000850660),10-Q,2008-11-03,1
16666,921503,BLYTH INC (CIK 0000921503),10-Q,2003-12-15,1
16667,921503,BLYTH INC (CIK 0000921503),10-Q/A,2004-08-04,1
16668,921503,BLYTH INC (CIK 0000921503),10-Q/A,2005-04-14,1
16669,351569,Ameris Bancorp (ABCB) (CIK 0000351569),10-K,2010-03-16,1
16670,351569,Ameris Bancorp (ABCB) (CIK 0000351569),10-K/A,2010-04-13,1
16671,351569,Ameris Bancorp (ABCB) (CIK 0000351569),10-K,2011-03-16,1
16672,351569,Ameris Bancorp (ABCB) (CIK 0000351569),10-K,2012-02-27,1
16673,921929,FRONTIER AIRLINES INC /CO/ (CIK 0000921929),10-K,2003-06-30,1
16674,921929,FRONTIER AIRLINES INC /CO/ (CIK 0000921929),10-Q,2003-08-01,1
16675,921929,FRONTIER AIRLINES INC /CO/ (CIK 0000921929),10-Q,2003-11-12,1
16676,921929,FRONTIER AIRLINES INC /CO/ (CIK 0000921929),10-Q,2004-02-17,1
16677,921929,FRONTIER AIRLINES INC /CO/ (CIK 0000921929),10-K,2004-06-15,1
16678,921929,FRONTIER AIRLINES INC /CO/ (CIK 0000921929),10-K/A,2004-06-23,1
16679,921114,TARGETED GENETICS CORP /WA/ (ARMP) (CIK 0000921114),10-Q,2000-08-11,1
16680,921114,TARGETED GENETICS CORP /WA/ (ARMP) (CIK 0000921114),10-Q,2000-11-14,1
16681,921114,TARGETED GENETICS CORP /WA/ (ARMP) (CIK 0000921114),10-Q/A,2001-03-19,1
16682,921365,MERIX CORP (CIK 0000921365),10-K,2002-08-20,1
16683,921365,MERIX CORP (CIK 0000921365),10-Q,2002-10-07,1
16684,921365,MERIX CORP (CIK 0000921365),10-Q,2003-01-07,1
16685,921365,MERIX CORP (CIK 0000921365),10-Q,2003-04-14,1
16686,921365,MERIX CORP (CIK 0000921365),10-K,2003-08-20,1
16687,921365,MERIX CORP (CIK 0000921365),10-Q,2003-10-14,1
16688,921365,MERIX CORP (CIK 0000921365),10-Q,2004-01-06,1
16689,921365,MERIX CORP (CIK 0000921365),10-Q,2004-04-08,1
16690,921365,MERIX CORP (CIK 0000921365),10-K,2004-08-10,1
16691,921365,MERIX CORP (CIK 0000921365),10-Q,2004-10-06,1
16692,921365,MERIX CORP (CIK 0000921365),10-Q,2005-01-06,1
16693,921365,MERIX CORP (CIK 0000921365),10-Q,2005-04-06,1
16694,921365,MERIX CORP (CIK 0000921365),10-K,2005-08-10,1
